map	sentences	rate	ABCD	W	X	Y	Z
20-b.png	光が丘を正面に見て立ち右を向いて直進、丁字路に突き当たったら左折して最初の十字路を右折、横断歩道橋をくぐり抜けてすぐの十字路を左折し左手に区民館、緑風公園を見ながら進み区民館から２つ目の左折路の入口と道路を挟んだ向かいに目的地がある	2.857142857	A	0	1	1	1
20-b.png	左に八幡神社・光が丘署のある道を右折、IMAがある突き当りを光が丘駅に向かって左折し光が丘駅で右折、そのまま直進し左に区民化のある交差点を左折し緑風公園を抜けた先の次の左に行く道の向かい、光が丘第四の中	2.342857143	A	0	1	1	1
20-b.png	スタート地点からIMAの方へ進み、IMAの手前の道を左折します。そこから進み最初の交差点で右折します。そこから進んでいくと左側に区民館があるので、そこで左折します。その左折した道を少し進んだ右側に面した地点で、光が丘第４小と緑風公園の間にある地点が目的地です。	3.085714286	A	0	1	1	1
20-b.png	八幡神社を背にしてコージーコーナーのほうに進みます。コージーコーナーのＴ字路を光が丘駅の方に曲がり、光が丘駅まで来たら、区民館のほうに曲がります。区民館の前を通り光が丘第四団地の前のカーブ地点が目的地です。	3.314285714	A	0	1	1	1
20-b.png	左手に神社、右手にIMAの見える道をIMA方向に行く。通りに出たら駅の方向に行く。駅まで着いたら右に曲がる。暫く行くと大きな十字路に出るので左に曲がる。曲がってすぐの右の細い道に入って、またすぐ左に曲がる。暫く行って道が二又に分かれる手前辺り。	2.285714286	A	0	1	1	1
20-b.png	IMAのある通りに向かい、光ケ丘の角を左折します。次に光が丘駅を右折し、次の十字路を左折します。左手に区民会館、緑風公園を見ながら進んだ先、丁字路の右側が目的地です。	3.057142857	A	0	0	1	1
20-b.png	IMAの前へ進み突き当たりを左折。駅のある大きな道を右折。区民館のところで左折して道なりに進み、保育園の角。	2.485714286	A	0	0	1	1
20-b.png	まず大きな道路へ出て光が丘駅の方へ進んでください。次に光が丘駅まで来たら右へ曲がり、区民間の角を左へ曲がって道沿いに進むと光が丘第四保育園があります。その前が目的地です。##	3.4	A	0	0	1	0
20-b.png	現在地から光が丘郵便局のほうを向いたとき目の前にある通りを右に進む。正面にIMAがあって突き当たるので、その丁字路を左折する。交差点を渡ると自転車置き場があるのでそこを右折し、ダイソーを左手に見ながら直進する。すると左手前に区民館のある交差点があるのでそこを左折する。そのまま進むと道が左斜めに曲がり、次に右斜めに曲がる。その右斜めに曲がるところで、右側の角。	2.714285714	A	0	1	1	1
20-b.png	光が丘方向へ進み突き当たりを左折し、しばらく直進して右手に見える光が丘署を過ぎた先の突き当たりを右折する。その先の交差点を横断してから右に曲がり、左手に見える自転車駐車場、ダイソーを通り過ぎたら交差点があるので左折する。左手の区民館を通り過ぎそのまま直進を続け、最初の右折できる道まで来たら右に曲がり、そこからすぐ右手の歩道に入る。進んだ先で左からの歩道と合流した所が目標地点	2.628571429	A	0	1	1	1
20-b.png	光が丘駅の方を向き移動後、光が丘の前の道路を右側のイオンの方向に行きます。イオンに沿って光が丘駅方向に移動し光が丘駅に到着後右に曲がり直進するとダイソーがありそのまま行くと歩道橋と交差します。歩道橋を越えてｒすぐに左に曲がり道なりに行きます。左手に区民館がありその向こうに歩道橋がありますのでそれも越えて緑風公園をすぎて次の交差点の道路を渡ったところが目的地です。目的地の後ろに光が丘第４がみえます。	2.685714286	A	0	1	1	1
20-b.png	光が丘郵便局をを前方に見て道路を右手に進み、IMAを左手に進む。交差点についたら右折をして、次の交差点を左折。左手に区民間を見ながら直進すると左手に歩道の入り口があるのでそこを入り、すぐの曲がり角を右折する。道が合流して三叉路になっている場所。	2.628571429	A	0	1	1	1
20-b.png	現在地点から光が丘署を見たときに、間を通る道を左に進む。突き当りを右折し、広い道に出たらさらに右折して前進する。光が丘駅がある交差点を通過し、次の交差点を右折する。道なりに進むと左に入る道があるが、一つめは無視して進むと二つ目の左に入る道の交差点につく。その左に入る道の入り口と道を挟んで対面した場所に目的地がある。	2.8	A	0	1	1	1
20-b.png	イオンを前面に見て前に進み、イオンのある丁字路を左折して光が丘駅を左側に見るように右折して進み、区民館側に左に曲がって進むと公園の先、右側に見える。	2.771428571	A	0	1	1	1
20-b.png	三井住友銀行の方に向かって進んで突き当りを左折し、光が丘駅の交差点を右折し、まっすぐ進んで最初の十字路を左折し、左カーブから右カーブに切り替わる地点の右手側	3.371428571	A	0	0	1	1
20-b.png	丁字路を光が丘警察署を左手に見て右方向へ進んで下さい。つきあたりの通りを左に曲がりあかねの森保育園の交差点を左に折れて区民館、緑風公園を過ぎて右側。光が丘第四保育園の裏手が目的地です。	2.342857143	A	0	1	1	1
20-b.png	光が丘第4小を背に緑風公園方面に進み##区民館の角を右に曲がり光が丘駅方面に直進##アコレ、自転車駐輪場のがある交差点を背にするように曲がり##最初の路地をイオンリヴィンを背にするように曲がり進んだところが到着点	2.6	A	1	1	1	0
20-b.png	地下鉄の駅のある通りまで出て右折、区民館が左にある交差点を左折、左2本目路地の道路の反対側。	2.542857143	A	0	0	1	1
20-b.png	光が丘を左手に通りを進み、大通りを駅のほうへ左折し、光が丘駅を右折し、区民館のある角を左折、緑風公園の少し先の道の右側にある	2.742857143	A	0	0	1	1
20-b.png	光が丘署などがある通りに出ます。光が丘署を左手見て、八幡神社を背にして進み、突き当りを左折します。アコレなどがある十字路を右折して進み、最初の十字路を左折します。緑風公園を左手に見ながら道なりに進み、春の風小学校の手前を右折し、入ってすぐの小道を右に入ります。道が合流し、やや左に曲がったあたりが目的地です。	2.685714286	A	0	0	1	1
20-b.png	??から光が丘郵便局を正面に見て右に曲がり、正面がＩＭＡの三叉路を左に曲がります。斜向かいにアコレがある交差点を右に曲がり、区民館のある三叉路を左に曲がります。緑風公園を過ぎたカーブの出口、光が丘第四の側が目的地??です。##	3.057142857	A	0	1	1	1
20-b.png	道路を挟んだ光が丘郵便局前の■位置から光が丘駅へ、その大通りを区民館で左折し、道路を挟んだ緑風公園の前、道路のカーブ先、光が丘第四が●位置です。	2.742857143	A	0	1	1	1
20-b.png	地下鉄、光が丘駅まで移動します。　ダイソーを右手に見つつ、区民館のあるT字路を左折します。そのまま進むと左手にある、光が丘第四保育園の中が丸印の目的地です。	2.657142857	A	0	0	1	1
20-b.png	光が丘郵便局を正面にして右に進み、突き当りを左折して次の交差点を右折し直進します。次の交差点を左折すると緑風公園の次の左に入る道路の反対側が●です。	2.8	A	0	1	1	1
22-b.png	スタート地点から光柱寺と妙音寺の間の道を進んでいき、最初の交差点で右折します。その道を進んでいき、左に正行寺、右にファミリーマートと面した交差点を左折します。その道を少し進むと右に妙清寺があるので、その向かい側、道の左側の地点が目的地です。	3.428571429	A	0	1	1	1
22-b.png	すぐ前に小学校がありますので、その方向に進んでください。小学校を過ぎて、5つ目の通りを左折してください。そしてそのまま真っすぐに進んでください。そして大きな通りを過ぎて、もう少し行くと次の通りがあり、そこの角っこにあります。	2.4	A	0	1	1	1
22-b.png	松葉小と妙音寺の間の通りを松ケ谷２丁目方向へ進み、５本目の道を左折してください。すると左角地にファミリーマートのある大通りに出るので大通りを渡りそのまま直進してください。目的地は最初の十字路の左角地で、右手に妙清寺、左斜め前方に上野小が見えます。	2.657142857	A	0	0	1	1
22-b.png	松葉小と妙音寺の間の通りを３つめの十字路を左折し、その先の２つ目の十字路の左側角のところにある	2.828571429	A	0	0	1	1
22-b.png	現在地から松葉小を見たときに、間を通る道を左に進む。右手に妙音寺を見ながら進んだ先の十字路も直進する。右手に真照寺を見ながら進んだ先の十字路を右折する。左手に上野小が見えるまで直進し、上野小の奥の端の交差点まで来たら、右手に見えるのが目的地。	2.828571429	A	0	1	1	1
22-b.png	妙音寺と松葉小学校の間の道を進み、左にファミリーマートの見える通りを左折して、正行寺を超えたところです。##	2.542857143	A	0	0	1	0
22-b.png	祝言寺を出て右に曲がって進む。その先の交差点で右前方に松葉公園・左前方に松葉小が見えるのでその間の道を進み、交差点3つ目の所で左側に本覚寺があるのですぐに左へ曲がる。そのまま交差点2つを通り過ぎ、3つ目の交差点についたら右側に妙清寺、左側が目的地。	2.857142857	A	0	1	1	1
22-b.png	松葉小を正面に見て左手側に移動します。右手に見える抄音寺を越えて次の交差点を右折します。そのまま直進すると右側にファミリーマートが見えますのでその交差点を左に曲がります。曲がった次の交差点が目的地です。右手道路向こうに抄清寺が見え正面道路向こうには上野小があります。	3.428571429	A	0	1	1	1
22-b.png	電車の駅があるほうではない大通りに向かって直進し、２つ目の交差点を小学校やお寺が密集する方向へ曲がる。しばらく歩くと、３つ目の交差点手前に小学校があり、その向かい側にあります。	2.057142857	A	0	0	1	1
22-b.png	松葉小と妙音寺の間の道を進んで、三つ目の十字路を右に曲がって、ファミリーマートの横を通り、上野小に向かって道を渡り、その先を進んだ次の十字路の手前です。	2.771428571	A	0	0	1	1
22-b.png	■から松葉小学校と妙音寺の間の道路がある方へまっすぐ進みます。##右側に日限祖師藤先妙泉が見えたらそこを通過し、次の十字路を左折します。##まっすぐ進んで、ファミリーマートを通過し、さらにまっすぐ進みます。##右側に妙清寺が見えたら、妙清寺と真覚寺と上野小学校がある十字路で##その3つの建物がない角が●になります。##	3.057142857	A	0	1	1	1
22-b.png	松葉小と妙音寺、光桂寺の中心部にある交差点の祝言寺裏の交差点部分が出発地になります。##そこから右手に妙音寺、左手に光桂寺となるように向かい、交差点の右奥に真照寺が見える交差点まで向かいます。##そこを更に直進し、２つ目の右折地点を右に曲がります。そこから左手に上野小が来る所まで向かい、通り過ぎるところにある交差点の右手前側が目的地です。	2.828571429	A	0	1	1	1
22-b.png	??から松葉小学校を正面に見て左に進みます。真照寺のある交差点を右に曲がり、直進して報恩寺を過ぎ、左に正光寺、右にファミリーマートのある交差点を左に曲がり、次の交差点にある妙清寺の対面が目的地??です。	3.342857143	A	0	1	1	1
22-b.png	小学校と祝言寺の間の通りを小学校を右側に見て前に進み、二つ目の交差点を右折してしばらく進み、ファミリーマートのある交差点を右折して進むと左側、上野小学校の前にある。	2.171428571	A	0	1	1	1
22-b.png	小学校を右前の向きで、十字路を左に曲がる。次の十字路で右に曲がる。暫く行ってファミマが見えたら左に曲がる。その次の十字路の左角。	2.4	A	0	1	1	1
22-b.png	松葉小と妙音寺の間の道を聖徳寺方面に進み、聖徳寺を超えた十字路過ぎ次の十字路を上野小方面に進み、上野小のすぐ手前にあります。	3.028571429	A	0	0	1	1
22-b.png	松葉小学校の方向へまっすぐ進んで３つめの十字路を左折し、まっすぐ進んで妙清寺が右手にある場所の左手側	2.828571429	A	0	0	1	1
22-b.png	小学校に向いた状態で左側に歩いて行って、３つ目の角で左に曲がって、左側にまた別の小学校がある角。	2.342857143	A	0	0	1	1
22-b.png	松葉小学校の前を通ってまっすぐ聖徳寺と日銀祖師藤崎妙泉を越えて、次の次の道路を正行寺の方に進む。上野小学校の向かいの建物が目的地。	2.628571429	A	0	0	1	1
22-b.png	松葉小がある方へ進んで道路に出る。道路に出たら左に曲がる。最初の十字路を直進する。妙音寺と光桂寺の間を通る。次の十字路を直進する。次のT字路も直進する。その次の十字路を右に曲がる。しばらく直進して、真覚寺、妙清寺、上野小がある交差点の真覚寺の対角の角地が目的地です。	2.685714286	A	0	0	1	1
22-b.png	松葉小・妙音寺を右にしてまっすぐ進み、二つ目の交差点で右に曲がり、三つ目の交差点手前で妙清治を真向かいにしたところ。	2.571428571	A	0	1	1	1
22-b.png	妙音寺と光桂寺の間の道をまっすぐ行き、右手に真照寺の見える交差点を右に曲がり、道なりにまっすぐ進み、3つ目の交差点を左に曲がり、まっすぐ進んで、その先にある交差点の手前の左角にある。	2.828571429	A	0	0	1	1
22-b.png	まずまっすぐ進んで２つ目の角を左に曲がって、そこからまっすぐ進んで四つ目の角を曲がって一つ目の角のところです。	1.285714286	A	0	0	1	1
22-b.png	大通りの四角の交差点で、妙清寺・真覚寺・上野小学校の向かい側に所在する	1.828571429	A	0	0	0	1
22-b.png	神照寺のある十字路を正行寺に向かい、正行寺の十字路を上野小に向かって行けば、上野小のてまえになります。	2.257142857	A	0	0	1	1
22-b.png	西光寺のある区画にあり、道を挟んだ反対側に上野小学校、もう一方に妙清寺がある。	1.714285714	A	0	0	0	1
22-b.png	右手に妙音寺が見える通りを直進。更に右手に見える真照寺も通り過ぎ2つ目の角を右折して直進。ひたすら直進して、右手に光照寺が見える通りまで来たら、2つ目の角にある建物が目的地の●	2.914285714	A	0	0	1	1
22-b.png	妙音寺と光桂寺の間の道を進み妙音寺と真照寺の間の道を曲がり正行寺と大行院まで進み長泉寺と正行寺の間の道を進み妙清寺まで進んだ場所	2.314285714	A	0	0	1	1
22-b.png	妙音寺と光桂寺の間を真照寺に向かって行き、二つ目の交差点を右に曲がる。そのまま進み4つ目の角を左に曲がる。右手に妙清寺を見た左手側の場所である。	2.771428571	A	0	0	1	1
22-b.png	光桂寺と妙音寺の間の道をまっすぐ進み、2つ目の十字路を右折します。その道をまっすぐ進むと左手に上野小学校が見えてきますので、その向かい側が目的地です。	2.657142857	A	0	0	1	1
22-b.png	松葉小を右に見ながら妙音寺方面に直進する。進行方向に真照寺が見えたらその道を右折して直進する。左手に法恩寺を見ながら正行寺のある角まで進み、左折する。そのまま直進して、妙清寺の向かいの地点が目的地です。	3.2	A	0	1	1	1
22-b.png	松葉小の前の道を妙音寺方向に歩いてゆきます。4つ目の交差点を右折、そのまま道なりに歩き、左側に上野小が見えたらその逆側が目的地です。	2.685714286	A	0	1	1	1
22-b.png	竜谷寺のある通りまで出て右折、右手にセブンイレブンのある交差点を右折して、小学校を過ぎた広つ目の路地の先右角。	2	A	0	0	1	1
22-b.png	真照寺まで進んだら右折しまっすぐ進んで4つ目の十字路を左折し次の十字路の左手前	2.542857143	A	0	0	1	1
22-b.png	正面に松葉小を見て左へ道2本進み大通りを右へ、コンビニのある交差点を左へ入り西光寺の角	2.4	A	0	1	1	1
22-b.png	松葉小の方を正面に左へ進み、右手にある妙音寺を過ぎた後の交差点を右に曲がります。##しばらく進みむとファミリーマートがある交差点があるので、そこを左に曲がって次の交差点の左手前角が目的地です。	3.228571429	A	0	1	1	1
22-b.png	祝言寺を真照寺方面へ行き、真照寺と妙音寺の十字路を大行院方向へ、ファミリーマートの十字路を上野小方面へ、その上野小の向い	2.485714286	A	0	1	1	1
22-b.png	祝言寺から真照寺へ向かい、交差点を右折し、大小４つ目の通りを左折し、そのまま進み上野小前の交差点。	2.628571429	A	0	0	1	1
22-b.png	松葉小と妙音寺の間の道を日限祖師藤先妙泉の十字路まで進み、そこから光照寺側に曲って進みます。光照寺の角を上野小方面に曲がって進みます。進んですぐのところの西光寺と妙清寺の間にあります。	2.771428571	A	0	0	1	1
22-b.png	光桂寺の前通って交差点右に曲がる。正行寺のところで左に曲がる。次の交差点の角に目的地がある。	2.685714286	A	0	0	1	1
23-a.png	有楽町の駅を左に見ながら線路沿いに進むと丁字路があるので電車のガードしたをくぐってください。左に見えたッグカメラの向こうにある大きな交差点を右折。道を渡らず東京国際フォーラムに沿いながら直進して最初の十字路を右折したらすぐ建物がへこんでいる場所前が目的地です。	3.542857143	A	0	1	1	1
23-a.png	現在地から有楽町駅を背にしたときに左手の方向に進む。突き当たりを左折して鉄道のガード下をくぐり、ビックカメラのすぐ先の交差点を右折する。東京国際フォーラムを右に見ながら進み、新東京ビルの先の交差点に着いたら、その交差点の右手前の角。	3.685714286	A	0	1	1	1
23-a.png	■から有楽町駅の駅舎の下をくぐると、目の前によみうりホールやビックカメラが見えますので、まずはその建物の周りをぐるっと回ってください。##そうして、新有楽町ビルが見えたら、その新有楽町ビルとビックカメラの間に立ちます。##そこから東京国際フォーラムが見える方に向かって進んでください。##自分の右側に見えるはずです。##そして、東京国際フォーラムの端まで来たところの交差点が●になります。##	2.428571429	A	0	1	1	1
23-a.png	有楽町駅を左に見ながら直進し、突き当たったら左折し、直進する。ビックカメラを通り過ぎ、大きな道に突き当ったら東京国際フォーラム側に右折する。東京国際フォーラムを左手に見ながら直進して、敷地の最後の角が目的地です。	2.771428571	A	0	1	1	1
23-a.png	??から有楽町駅を背に、マロニエゲート方面に進み、高速道路の高架をくぐったらすぐに左に曲がります。そのまま直進し、丸の内署を過ぎたら次の交差点を左に曲がります。そのまま直進し、相田みつを美術館の先の交差点が目的地??です。	2.771428571	A	0	1	1	1
23-a.png	有楽町駅を見て右側に進み、最初のガード下を左に曲がり暫く進み、ビッグカメラの横を通り過ぎると、大きな通りに出るので、右に曲がり##真直ぐ行くと、次の交差点辺りが目的地です。	3.142857143	A	0	1	1	1
23-a.png	有楽町の駅の高架下をくぐるとよみうりホールが建っている少し大きめの道路が出てくるので線路とは逆の方向へ進んでください。すぐに東京国際フォーラムが見えてくるのでその建物沿いに進んでいただければ大きな道路に出るので渡らずに東京駅方面へ進んですぐに目的地があります。	2.4	A	0	0	1	1
23-a.png	左手に駅、右手に東京交通会館となる方向に進み突き当りを左折し直進、2つ目の交差点を右折する。右手の東京国際フォーラムに沿って直進した先の最初の角の所	3.085714286	A	0	1	1	1
23-a.png	駅の反対側になるので東京駅方面のそちらの大きなT字路を左折し線路を越えて下さい。越えると左手にビッグカメラが見えます。進むとビッグカメラの終わり付近が大きな十字路になっているのでそこを右折してください、近くに地下鉄有楽町駅のある十字路です。右折して右手に東京国際フォーラムを見ながら進み、ちょうど建物の終わり付近がまた大きな十字路になっているのでその十字路を右折してください。右折してすぐ右手のすこし入ったところに目的地があります。	2.742857143	A	0	0	1	1
23-a.png	■印から、JR有楽町駅を左に見て直進して駅の角を左折します。その後、２つ目の交差点を右折して直進し、最初の十字路交差点手前の右角に●印があります。	3.371428571	A	0	1	1	1
23-a.png	現在地より東京交通会館方面に歩き突き当りを左に曲がります。二つ目の有楽町駅のある交差点を右に曲がり、そのまままっすぐに歩き、一つ目の交差点の右下の角辺りが目的地です。	2.742857143	A	0	1	1	1
23-a.png	有楽町駅と東京交通会館の間を、有楽町インフォスの方に進み、Ｔ字路まで来たらビックカメラの方に進みます。ビックカメラの大通りの交差点を東京国際フォーラムの方に進み、東京国際フォーラムの建物側を進んだ最初の交差点の手前のところです。	3.2	A	0	0	1	1
23-a.png	線路沿いにマルイの反対の方向に進む。突き当りを左折し、ビックカメラのある交差点を右折する。十字路に来たら左手角の場所。相田みつを美術館の隣。	3.142857143	A	0	0	1	1
23-a.png	東京交通会館と有楽町駅の間の通りを有楽町駅を左側に見て前に進み、突き当りを左折して進み、ビックカメラと新有楽町ビルの間の交差点を右折して進むと、しばらくすると右側に見える。	3.114285714	A	0	1	1	0
23-a.png	東京交通会館を背に有楽町駅に向かって立ち右を向いて直進、丁字路に突き当たったら左折して直進、線路を越えて2つ目の十字路を左折し右手の東京国際フォーラムに沿って直進、最初の十字路に着いたら右手前の東京国際フォーラムの一画が目的地	2.857142857	A	0	1	1	1
23-a.png	まず有楽町駅を挟んで反対側のビックカメラまで行ってください。ビックカメラから東京国際フォーラム沿いに角まで行ったところが目的地です。	2.685714286	A	0	0	1	1
23-a.png	有楽町駅を左に見て右に東京交通会館が見える通りを線路沿いに進みます。しばらく進むと交差点がありそれを左に折れて線路を越えると左手にビックカメラが見えます。ビッグカメラを越えた交差点を右に折れます。左手に三菱UFJ銀が見えてきますのでそれを越え３差路を直進し次の交差点の右手前角が目的地です。東京国際フォーラムの一角になります。	3.371428571	A	0	1	1	1
23-a.png	有楽町駅の前にいます。左手に線路を見て直進し、一つ目の交差点を渡りすぐに左折します。そのまま直進し、二つ目の交差点を渡る前に右折します。その後直進し、次の交差点の手前右側角が目的地（相田みつを美術館）です。	3.114285714	A	0	1	1	1
23-a.png	有楽町駅を背にして左、東京交通会館方面へ進んでください。丁字路まで着いたら左に曲がり線路を越えて行きます。左側にビックカメラのある交差点を右に曲がり東京国際フォーラムを過ぎたら右折してすぐの右側に目的地があります。	2.971428571	A	0	1	1	1
23-a.png	東京交通会館と有楽町駅の間(マルイ側)■位置から東京駅へ、東京駅を背にした相田みつを美術館がある横須賀線側角が●位置です。	2.171428571	A	0	1	1	1
23-a.png	有楽町駅と東京交通会館に挟まれた道路を東京駅方面に直進し、最初の角を左折し、その直後の交差点を右折して東京駅方面に直進。大通りにでて左折後、最初の交差点の左手前角が目的地。	3.028571429	A	0	0	1	1
23-a.png	有楽町駅を左手に、東京交通会館を右手に見ながら前進し突き当りを左折、線路を超えて2本目の交差点を右折、右手の東京国際フォーラムのあるブロックの奥側の角になります。	3.6	A	0	1	1	1
23-a.png	有楽町駅をよみうりホール側へ通り抜け、ビックカメラを右手に道路を直進し、東京国際フォーラムを右手に進み、東京駅へ曲がる交差点の角の所	3.057142857	A	0	0	1	1
23-a.png	有楽町駅の中を通り駅の反対側に出ます。##大通りに出てビックカメラを右手に見ながら直進して##二つ目の四つ角交差点の右隅が丸印のある地点です。	2.371428571	A	0	0	1	1
23-a.png	今の位置で有楽町駅を左手に見ながら前進すると丁字路にぶつかるので、左折する。最初の交差点は直進し、ビックカメラを左手に見ながら進んだ所の交差点を右折。東京国際フォーラムを右手に見ながら前進。東京国際フォーラムの端まで来たら右手に見えるのが目的地。	3.428571429	A	0	1	1	1
23-a.png	東京交通会館と有楽町駅を挟んだ大通りから、ビッグカメラビルのある反対側へ抜け、東京国際フォーラムが見える方向に横須賀線に沿って直進し、三菱UFJ東京ビルと対面する相田みつを美術館隣のくぼ地(小さい広場)まで進む	3.085714286	A	0	1	1	1
23-a.png	有楽町駅前を東京駅方面に進み、すぐの突き当りを左折、JRのガードをくぐり2つ目の交差点を右折。右手に国際フォーラムを見ながら直進して、その建物の終わったところ角。	2.828571429	A	0	0	1	1
23-a.png	東京交通会館を背にしてから右手に進み道路を渡って左折する。そのまま進むと左にビックカメラが見えてくるので目の前の十字路を右折する。さらに進むとまた十字路が出てくるがそこは渡らず右を向くと十字路の角の位置になるがそこが目的地となる。	2.8	A	0	1	1	1
23-a.png	有楽町駅の構内を抜けビックカメラを目指します。ビックカメラがある交差点を国際フォーラムがある方向へ向かい1つ目のの交差点の角になります	2.685714286	A	0	0	1	1
23-a.png	有楽町駅の高架をくぐり、ビックカメラと国際フォーラムの間の道へ出る。国際フォーラムの角を右折して、フォーラム沿いに進み、敷地の終端。	2.828571429	A	0	0	1	1
23-a.png	有楽町駅から東京駅や国際フォーラム方向に行き、東京駅の右手側に目的地が見えます。	2	A	0	0	1	0
23-a.png	左に有楽町駅、右に東京交通会館を見て真っ直ぐ進む。通りにぶつかったら左に進んで、ビックカメラを越えた交差点を右に曲がります。十字路にぶつかったら、そこのすぐ右が目的地となります。	3.514285714	A	0	1	1	1
23-a.png	東京交通会館を右に見て駅沿いに進み次の高架下の交差点を左折します。左にビックカメラのある交差点を右折して東京国際フォーラムに沿って歩き次の交差点の右手前が●です。	3.2	A	0	1	1	1
23-a.png	有楽町駅と東京交通会館の間からスタートして、同駅をビックカメラ側に抜けたら横須賀線沿いに東京国際フォーラムを右に見ながら進み、大きい交差点に出る前の東京国際フォーラム側の角です。	2.771428571	A	0	1	1	1
23-a.png	有楽町駅をビックカメラ側に抜けて、線路を右手に東京国際フォーラム横を進みます。東京駅が見えたら左に曲がり、相田みつを美術館の先が目的地になります。	2.971428571	A	0	0	1	1
23-a.png	左手に線路、右手に東京交通会館を見て進み、突き当りを左折します。線路を渡り、左手のビックカメラの先の交差点を右折します。右手に東京国際フォーラムを見て進んだ先の最初の十字路の右手前側が目的地です。	3.514285714	A	0	1	1	1
23-a.png	右手に交通会館、左手に有楽町駅の間の通りをまっすぐ行き、最初のT字路を左に曲がる。そのまままっすぐ行き、二つ目の曲がり角を右に曲がる。そのまままっすぐ行った最初の交差点の右下の場所である。	3	A	0	1	1	1
23-a.png	東京駅方面に真っ直ぐお進みください。駅にぶつかったら相田みつを美術館を左手に真っ直ぐ交差点までお進みください。交差点について、左手角が到着です。	2.314285714	A	0	0	1	1
23-a.png	駅を背にして線路沿いを左に行く、一本目のガードをくぐる。##そのまま直進して左にビックカメラのところまで出たら##比較的大きなおとりを右折。そのまま進み次の大きな通りに出たところの右側の角が目的地	2.085714286	A	0	1	1	1
23-a.png	目の前の有楽町駅を通り抜けて反対に出る。駅を出て右に2本目の道に進む。ずっとまっすぐ進むと東京国際フォーラムがあって、その建物が終わる十字路まで進む。十字路を右に曲がる。曲がってすぐの東京国際フォーラムの建物脇を入った所。	2.257142857	A	0	1	1	1
24-a.png	経済産業省を右手に見ながら交差点に出ます。##その交差点を左折して経済産業省を背にしながら##外務省を右手に進むと交差点に出ます。##交差点を渡った先にある庭園の先端が##丸印のある目的地です。	3.228571429	A	0	1	1	1
24-a.png	外務省寄り霞ヶ関駅横のトイレ寄り、経済産業省の建物にむかって進む、経産省別館と挟んだ建物の間まで進む	2.314285714	A	1	1	1	1
24-a.png	国道１号線に出て財務省を左に見ながら直進し、交差点を左折する。財務省を左手、外務省を右手に見ながら直進し、交差点を渡り国会前庭和式庭園の手前角が目的地です。	3.571428571	A	0	0	1	1
24-a.png	経済産業省を通り過ぎると大通りに出るので、その大通りを左手に進んでいき、外務省や消費者庁といった建物を通り過ぎると右手に霞が関駅の出入り口がありますので、その背後のW.Cの隣にある角の建物が目的地となります。	2.914285714	A	0	0	1	1
24-a.png	国会前庭和式庭園内のWCを背にした角の位置、通りの先前方側に衆議院第二別館、消費者庁等がある。	1.857142857	A	0	0	0	1
24-a.png	現在地を出て、経済産業省と財務省との間の通りを進み、農水省の角を左折し、外務省を右手に見ながら進む。交差点を渡り、国会前庭和式公園の一番手前の角。	3.057142857	A	0	1	1	1
24-a.png	財務省と国税庁が面して道路にまず出ます。そこから右に進み、最初の交差点を左折。そこを直進して最初の交差点に三角のような地形になっている場所が目的地	2.657142857	A	0	1	1	1
24-a.png	霞ヶ関駅方面に真っ直ぐお進みください。交差点に出たら左に曲がります。右手に外務省がある通りを真っ直ぐお進みください。国会前庭和式庭園が右手に「えてくるのでその角にあります。	2.457142857	A	0	0	1	1
24-a.png	まず霞ヶ関駅へ向かって、次に外務省沿に進んでください。大きな道路を渡ってWCの手前の角が目的地です。	2.714285714	A	0	0	1	1
24-a.png	国税庁を正面に見て立ち向かって右に進み最初の十字路を左折、直進して高速道路を越えてすぐの右手の国会前庭和式庭園一画、トイレのすぐ手前が目的地	3.171428571	A	0	1	1	1
24-a.png	経済産業省から道に出て右に進みます。ひとつ目の交差点を渡り左折する。右手に外務省の建物を見ながら直進し、ひとつ目の交差点を渡るとすぐ前が目的地です。	3.314285714	A	0	1	1	1
24-a.png	■から財務省の建物が見える方に向かって、正面に来たら右に向かって進んでください。##最初の交差点（十字路）で左折し、そのまままっすぐ進み、##右側に見える外務省の端まで来たら、そのまままっすぐ道路を横断すれば##右側に国会前庭和式庭園が見えるので公衆トイレの横が●になります。##	3.142857143	A	0	1	1	1
24-a.png	すぐ前の道路に出て右手に経済産業省が見える方向へ直進、最初の交差点を左折し、外務省を右手に見ながら直進して交差点へ。交差点を直進して越えたすぐ右側地点	2.828571429	A	0	0	1	1
24-a.png	今の位置で経済産業省を右手に見て、前方にある道を右に進む。交差点にきたら左折し外務省を右手に見ながら前進。次の交差点の右側向かいの角に目的地がある。	3.342857143	A	0	1	1	1
24-a.png	駅の方向に進んで、最初の道を左に曲がる。外務省の前を通り過ぎると、道が4又に分かれた所に出る。右斜め方向すぐの角の所。	2.371428571	A	0	0	1	1
24-a.png	財務省と経済産業省の間を通って、霞ヶ関駅の方へ向かう。最初の交差点を渡ってから左に曲がり、外務省と財務省の間の道路を進む。その後、１つ目の交差点を渡ってすぐの国会前庭和式公園がある区画の先端部分が目的地です。	3.114285714	A	0	0	1	1
24-a.png	■印から財務省方面に直進して、突き当りを右折します。##そして、最初の交差点を左折して直視し、交差点向こうの右角に●印があります。	2.457142857	A	0	1	1	1
24-a.png	財務省と経済産業省の間の通りを財務省を左側に見て前に進み、交差点を外務省側に左折して進み、五差路右斜め側のWCそばに見える。	3.2	A	0	1	1	1
